Store,Weekly_Sales,Date,Predicted_Sales
28,1403779.25,2011-06-03,1403779.25
28,1339972.83,2011-06-10,1339972.83
28,1268503.49,2011-06-17,1268503.49
28,1208809.34,2011-06-24,1208809.34
28,1319054.57,2011-07-01,1319054.57
28,1459655.85,2011-07-08,1459655.85
28,1197373.13,2011-07-15,1197373.13
28,1165870.54,2011-07-22,1165870.54
28,1114530.29,2011-07-29,1114530.29
28,1523870.89,2011-08-05,1523870.89
28,1218764.94,2011-08-12,1218764.94
28,1200019.74,2011-08-19,1200019.74
28,1166479.51,2011-08-26,1166479.51
28,1468871.49,2011-09-02,1468871.49
28,1310087.0,2011-09-09,1310087.0
28,1159212.1,2011-09-16,1159212.1
28,1109105.92,2011-09-23,1109105.92
28,1120731.76,2011-09-30,1120731.76
28,1557314.58,2011-10-07,1557314.58
28,1220984.94,2011-10-14,1220984.94
28,1203172.05,2011-10-21,1203172.05
28,1242746.06,2011-10-28,1242746.06
28,1576654.67,2011-11-04,1576654.67
28,1402654.95,2011-11-11,1402654.95
28,1255081.22,2011-11-18,1255081.22
28,1929738.27,2011-11-25,1929738.27
28,1368130.35,2011-12-02,1368130.35
28,1467024.3,2011-12-09,1467024.3
28,1429954.66,2011-12-16,1429954.66
28,1796203.51,2011-12-23,1796203.51
28,1270036.53,2011-12-30,1270036.53
29,538634.46,2010-02-05,538634.46
29,529672.95,2010-02-12,529672.95
29,542399.07,2010-02-19,542399.07
29,488417.61,2010-02-26,488417.61
29,535087.91,2010-03-05,535087.91
29,519042.49,2010-03-12,519042.49
29,496851.6,2010-03-19,496851.6
29,552985.34,2010-03-26,552985.34
29,599629.25,2010-04-02,599629.25
29,569937.23,2010-04-09,569937.23
29,509100.84,2010-04-16,509100.84
29,505329.66,2010-04-23,505329.66
29,501013.47,2010-04-30,501013.47
29,568497.35,2010-05-07,568497.35
29,518940.88,2010-05-14,518940.88
29,502021.82,2010-05-21,502021.82
29,577627.66,2010-05-28,577627.66
29,588017.66,2010-06-04,588017.66
29,540716.58,2010-06-11,540716.58
29,558731.74,2010-06-18,558731.74
29,585548.79,2010-06-25,585548.79
29,581473.55,2010-07-02,581473.55
29,563449.43,2010-07-09,563449.43
29,512292.01,2010-07-16,512292.01
29,506502.09,2010-07-23,506502.09
29,509872.77,2010-07-30,509872.77
29,519787.93,2010-08-06,519787.93
29,495269.0,2010-08-13,495269.0
29,531640.19,2010-08-20,531640.19
29,545766.13,2010-08-27,545766.13
29,579272.38,2010-09-03,579272.38
29,491290.37,2010-09-10,491290.37
29,463752.89,2010-09-17,463752.89
29,465338.41,2010-09-24,465338.41
29,474698.01,2010-10-01,474698.01
29,530059.06,2010-10-08,530059.06
29,483011.69,2010-10-15,483011.69
29,505221.17,2010-10-22,505221.17
29,527058.59,2010-10-29,527058.59
29,521002.97,2010-11-05,521002.97
29,524450.7,2010-11-12,524450.7
29,508174.55,2010-11-19,508174.55
29,975268.91,2010-11-26,975268.91
29,642678.53,2010-12-03,642678.53
29,713834.74,2010-12-10,713834.74
29,850538.25,2010-12-17,850538.25
29,1130926.79,2010-12-24,1130926.79
29,465992.02,2010-12-31,465992.02
29,455952.18,2011-01-07,455952.18
29,426905.26,2011-01-14,426905.26
29,445134.15,2011-01-21,445134.15
29,410426.97,2011-01-28,410426.97
29,504126.89,2011-02-04,504126.89
29,550387.78,2011-02-11,550387.78
29,542529.21,2011-02-18,542529.21
29,483660.15,2011-02-25,483660.15
29,536031.67,2011-03-04,536031.67
29,493430.45,2011-03-11,493430.45
29,493653.43,2011-03-18,493653.43
29,478773.05,2011-03-25,478773.05
29,475615.26,2011-04-01,475615.26
29,505304.33,2011-04-08,505304.33
29,518245.97,2011-04-15,518245.97
29,589252.69,2011-04-22,589252.69
29,493078.64,2011-04-29,493078.64
29,534372.53,2011-05-06,534372.53
29,549551.02,2011-05-13,549551.02
29,492932.51,2011-05-20,492932.51
29,550735.64,2011-05-27,550735.64
29,598251.57,2011-06-03,598251.57
29,558431.44,2011-06-10,558431.44
29,536914.17,2011-06-17,536914.17
29,545368.17,2011-06-24,545368.17
29,567114.6,2011-07-01,567114.6
29,547586.07,2011-07-08,547586.07
29,505246.15,2011-07-15,505246.15
29,507335.75,2011-07-22,507335.75
29,474653.06,2011-07-29,474653.06
29,503486.37,2011-08-05,503486.37
29,471311.5,2011-08-12,471311.5
29,498056.0,2011-08-19,498056.0
29,608294.98,2011-08-26,608294.98
29,497085.91,2011-09-02,497085.91
29,505406.72,2011-09-09,505406.72
29,474129.35,2011-09-16,474129.35
29,475696.37,2011-09-23,475696.37
29,446516.26,2011-09-30,446516.26
29,514993.0,2011-10-07,514993.0
29,475776.45,2011-10-14,475776.45
29,505068.22,2011-10-21,505068.22
29,515119.64,2011-10-28,515119.64
29,620735.72,2011-11-04,620735.72
29,531600.62,2011-11-11,531600.62
29,504601.29,2011-11-18,504601.29
29,913165.19,2011-11-25,913165.19
29,579874.22,2011-12-02,579874.22
29,633240.53,2011-12-09,633240.53
29,736805.66,2011-12-16,736805.66
29,1016637.39,2011-12-23,1016637.39
29,551743.05,2011-12-30,551743.05
30,465108.52,2010-02-05,465108.52
30,497374.57,2010-02-12,497374.57
30,463513.26,2010-02-19,463513.26
30,472330.71,2010-02-26,472330.71
30,472591.07,2010-03-05,472591.07
30,468189.93,2010-03-12,468189.93
30,445736.36,2010-03-19,445736.36
30,442457.35,2010-03-26,442457.35
30,457884.06,2010-04-02,457884.06
30,454800.96,2010-04-09,454800.96
30,471054.16,2010-04-16,471054.16
30,462454.39,2010-04-23,462454.39
30,456140.34,2010-04-30,456140.34
30,457883.94,2010-05-07,457883.94
30,461868.09,2010-05-14,461868.09
30,455751.84,2010-05-21,455751.84
30,462474.16,2010-05-28,462474.16
30,458343.7,2010-06-04,458343.7
30,445530.16,2010-06-11,445530.16
30,447727.52,2010-06-18,447727.52
30,453210.24,2010-06-25,453210.24
30,450337.47,2010-07-02,450337.47
30,436293.4,2010-07-09,436293.4
30,438068.71,2010-07-16,438068.71
30,440491.33,2010-07-23,440491.33
30,437893.76,2010-07-30,437893.76
30,441407.06,2010-08-06,441407.06
30,444160.07,2010-08-13,444160.07
30,447139.8,2010-08-20,447139.8
30,443810.78,2010-08-27,443810.78
30,461548.98,2010-09-03,461548.98
30,455162.92,2010-09-10,455162.92
30,462058.19,2010-09-17,462058.19
30,448392.17,2010-09-24,448392.17
30,445475.3,2010-10-01,445475.3
30,462080.47,2010-10-08,462080.47
30,453943.89,2010-10-15,453943.89
30,459631.74,2010-10-22,459631.74
30,438334.39,2010-10-29,438334.39
30,484661.87,2010-11-05,484661.87
30,431266.64,2010-11-12,431266.64
30,423707.69,2010-11-19,423707.69
30,462732.36,2010-11-26,462732.36
30,407112.22,2010-12-03,407112.22
30,428631.91,2010-12-10,428631.91
30,445332.28,2010-12-17,445332.28
30,519354.88,2010-12-24,519354.88
30,397631.02,2010-12-31,397631.02
30,451077.21,2011-01-07,451077.21
30,465408.72,2011-01-14,465408.72
30,439132.62,2011-01-21,439132.62
30,425989.04,2011-01-28,425989.04
30,490970.95,2011-02-04,490970.95
30,470921.24,2011-02-11,470921.24
30,417070.51,2011-02-18,417070.51
30,432687.97,2011-02-25,432687.97
30,443334.71,2011-03-04,443334.71
30,438529.81,2011-03-11,438529.81
30,425470.84,2011-03-18,425470.84
30,431754.01,2011-03-25,431754.01
30,437926.79,2011-04-01,437926.79
30,443889.5,2011-04-08,443889.5
30,426666.92,2011-04-15,426666.92
30,445358.73,2011-04-22,445358.73
30,423687.2,2011-04-29,423687.2
30,438789.52,2011-05-06,438789.52
30,424614.59,2011-05-13,424614.59
30,435102.2,2011-05-20,435102.2
30,429305.82,2011-05-27,429305.82
30,432808.48,2011-06-03,432808.48
30,424697.05,2011-06-10,424697.05
30,435481.03,2011-06-17,435481.03
30,422715.74,2011-06-24,422715.74
30,428782.38,2011-07-01,428782.38
30,419764.37,2011-07-08,419764.37
30,420515.63,2011-07-15,420515.63
30,423441.76,2011-07-22,423441.76
30,414245.96,2011-07-29,414245.96
30,431798.64,2011-08-05,431798.64
30,412224.67,2011-08-12,412224.67
30,414450.61,2011-08-19,414450.61
30,387944.83,2011-08-26,387944.83
30,369722.32,2011-09-02,369722.32
30,370897.82,2011-09-09,370897.82
30,382914.66,2011-09-16,382914.66
30,391837.56,2011-09-23,391837.56
30,387001.13,2011-09-30,387001.13
30,417528.26,2011-10-07,417528.26
30,410711.99,2011-10-14,410711.99
30,428958.53,2011-10-21,428958.53
30,426151.88,2011-10-28,426151.88
30,432359.04,2011-11-04,432359.04
30,409686.63,2011-11-11,409686.63
30,436462.63,2011-11-18,436462.63
30,452163.93,2011-11-25,452163.93
30,412385.75,2011-12-02,412385.75
30,436741.02,2011-12-09,436741.02
30,441265.08,2011-12-16,441265.08
30,492022.68,2011-12-23,492022.68
30,376777.45,2011-12-30,376777.45
31,1469252.05,2010-02-05,1469252.05
31,1543947.23,2010-02-12,1543947.23
31,1473386.75,2010-02-19,1473386.75
31,1344354.41,2010-02-26,1344354.41
31,1384870.51,2010-03-05,1384870.51
31,1366193.35,2010-03-12,1366193.35
31,1332261.01,2010-03-19,1332261.01
31,1229635.7,2010-03-26,1229635.7
31,1357600.68,2010-04-02,1357600.68
31,1395710.09,2010-04-09,1395710.09
31,1367448.28,2010-04-16,1367448.28
31,1280465.8,2010-04-23,1280465.8
31,1243200.24,2010-04-30,1243200.24
31,1381796.8,2010-05-07,1381796.8
31,1287288.59,2010-05-14,1287288.59
31,1337405.6,2010-05-21,1337405.6
31,1309437.17,2010-05-28,1309437.17
31,1427624.5,2010-06-04,1427624.5
31,1377092.33,2010-06-11,1377092.33
31,1368090.08,2010-06-18,1368090.08
31,1303523.73,2010-06-25,1303523.73
31,1311704.92,2010-07-02,1311704.92
31,1315118.4,2010-07-09,1315118.4
31,1335433.72,2010-07-16,1335433.72
31,1276031.84,2010-07-23,1276031.84
31,1231993.14,2010-07-30,1231993.14
31,1352401.08,2010-08-06,1352401.08
31,1327719.34,2010-08-13,1327719.34
31,1376571.21,2010-08-20,1376571.21
31,1326621.98,2010-08-27,1326621.98
31,1302047.48,2010-09-03,1302047.48
31,1308179.02,2010-09-10,1308179.02
31,1294105.01,2010-09-17,1294105.01
31,1230250.25,2010-09-24,1230250.25
31,1213981.64,2010-10-01,1213981.64
31,1300131.68,2010-10-08,1300131.68
31,1265852.43,2010-10-15,1265852.43
31,1262289.29,2010-10-22,1262289.29
31,1257921.28,2010-10-29,1257921.28
31,1324455.72,2010-11-05,1324455.72
31,1352780.76,2010-11-12,1352780.76
31,1359158.57,2010-11-19,1359158.57
31,1858856.06,2010-11-26,1858856.06
31,1338716.37,2010-12-03,1338716.37
31,1475685.1,2010-12-10,1475685.1
31,1714667.0,2010-12-17,1714667.0
31,2068942.97,2010-12-24,2068942.97
31,1198071.6,2010-12-31,1198071.6
31,1311986.87,2011-01-07,1311986.87
31,1350730.31,2011-01-14,1350730.31
31,1344167.13,2011-01-21,1344167.13
31,1254955.68,2011-01-28,1254955.68
31,1443206.46,2011-02-04,1443206.46
31,1539230.32,2011-02-11,1539230.32
31,1539063.91,2011-02-18,1539063.91
31,1365678.22,2011-02-25,1365678.22
31,1412721.18,2011-03-04,1412721.18
31,1405572.93,2011-03-11,1405572.93
31,1425559.02,2011-03-18,1425559.02
31,1357036.1,2011-03-25,1357036.1
31,1344890.73,2011-04-01,1344890.73
31,1416790.17,2011-04-08,1416790.17
31,1408464.08,2011-04-15,1408464.08
31,1461393.91,2011-04-22,1461393.91
31,1331137.96,2011-04-29,1331137.96
31,1388755.61,2011-05-06,1388755.61
31,1408118.22,2011-05-13,1408118.22
31,1387365.19,2011-05-20,1387365.19
31,1342273.64,2011-05-27,1342273.64
31,1430348.1,2011-06-03,1430348.1
31,1425299.37,2011-06-10,1425299.37
31,1491039.14,2011-06-17,1491039.14
31,1375962.46,2011-06-24,1375962.46
31,1371889.27,2011-07-01,1371889.27
31,1423144.47,2011-07-08,1423144.47
31,1415473.91,2011-07-15,1415473.91
31,1401944.8,2011-07-22,1401944.8
31,1308122.15,2011-07-29,1308122.15
31,1428993.33,2011-08-05,1428993.33
31,1443311.49,2011-08-12,1443311.49
31,1487542.53,2011-08-19,1487542.53
31,1417267.07,2011-08-26,1417267.07
31,1385769.03,2011-09-02,1385769.03
31,1376670.27,2011-09-09,1376670.27
31,1363460.86,2011-09-16,1363460.86
31,1347607.74,2011-09-23,1347607.74
31,1285534.74,2011-09-30,1285534.74
31,1427383.24,2011-10-07,1427383.24
31,1378340.18,2011-10-14,1378340.18
31,1409310.4,2011-10-21,1409310.4
31,1346862.72,2011-10-28,1346862.72
31,1426405.46,2011-11-04,1426405.46
31,1444783.64,2011-11-11,1444783.64
31,1445174.79,2011-11-18,1445174.79
31,1934099.65,2011-11-25,1934099.65
31,1388809.43,2011-12-02,1388809.43
31,1556798.94,2011-12-09,1556798.94
31,1611196.61,2011-12-16,1611196.61
31,2026176.14,2011-12-23,2026176.14
31,1355405.95,2011-12-30,1355405.95
32,1087616.19,2010-02-05,1087616.19
32,1123566.12,2010-02-12,1123566.12
32,1082559.06,2010-02-19,1082559.06
32,1053247.1,2010-02-26,1053247.1
32,1066566.74,2010-03-05,1066566.74
32,1093319.37,2010-03-12,1093319.37
32,1059781.78,2010-03-19,1059781.78
32,1076021.58,2010-03-26,1076021.58
32,1131732.94,2010-04-02,1131732.94
32,1095889.22,2010-04-09,1095889.22
32,1082763.27,2010-04-16,1082763.27
32,1072474.8,2010-04-23,1072474.8
32,1066792.63,2010-04-30,1066792.63
32,1133657.58,2010-05-07,1133657.58
32,1079314.52,2010-05-14,1079314.52
32,1143819.35,2010-05-21,1143819.35
32,1205662.85,2010-05-28,1205662.85
32,1149234.96,2010-06-04,1149234.96
32,1192074.09,2010-06-11,1192074.09
32,1150191.72,2010-06-18,1150191.72
32,1124763.74,2010-06-25,1124763.74
32,1187988.64,2010-07-02,1187988.64
32,1077253.67,2010-07-09,1077253.67
32,1120172.24,2010-07-16,1120172.24
32,1109574.11,2010-07-23,1109574.11
32,1065350.56,2010-07-30,1065350.56
32,1144552.09,2010-08-06,1144552.09
32,1157975.68,2010-08-13,1157975.68
32,1189887.86,2010-08-20,1189887.86
32,1140501.03,2010-08-27,1140501.03
32,1095932.51,2010-09-03,1095932.51
32,1028635.39,2010-09-10,1028635.39
32,1043962.36,2010-09-17,1043962.36
32,1067432.1,2010-09-24,1067432.1
32,1061089.56,2010-10-01,1061089.56
32,1085483.44,2010-10-08,1085483.44
32,1096692.88,2010-10-15,1096692.88
32,1102185.0,2010-10-22,1102185.0
32,1115138.51,2010-10-29,1115138.51
32,1063056.21,2010-11-05,1063056.21
32,1141019.11,2010-11-12,1141019.11
32,1150729.89,2010-11-19,1150729.89
32,1634635.86,2010-11-26,1634635.86
32,1200892.56,2010-12-03,1200892.56
32,1377322.73,2010-12-10,1377322.73
32,1557776.1,2010-12-17,1557776.1
32,1949183.14,2010-12-24,1949183.14
32,955463.84,2010-12-31,955463.84
32,1046416.17,2011-01-07,1046416.17
32,1028206.51,2011-01-14,1028206.51
32,1078348.91,2011-01-21,1078348.91
32,1006814.85,2011-01-28,1006814.85
32,1070457.8,2011-02-04,1070457.8
32,1124357.2,2011-02-11,1124357.2
32,1183528.58,2011-02-18,1183528.58
32,1054754.67,2011-02-25,1054754.67
32,1106847.62,2011-03-04,1106847.62
32,1101458.21,2011-03-11,1101458.21
32,1100765.5,2011-03-18,1100765.5
32,1068719.22,2011-03-25,1068719.22
32,1051121.02,2011-04-01,1051121.02
32,1102975.59,2011-04-08,1102975.59
32,1120508.14,2011-04-15,1120508.14
32,1210602.91,2011-04-22,1210602.91
32,1107494.55,2011-04-29,1107494.55
32,1181793.55,2011-05-06,1181793.55
32,1138162.76,2011-05-13,1138162.76
32,1145084.76,2011-05-20,1145084.76
32,1175447.49,2011-05-27,1175447.49
32,1167757.0,2011-06-03,1167757.0
32,1239741.34,2011-06-10,1239741.34
32,1192031.38,2011-06-17,1192031.38
32,1163869.52,2011-06-24,1163869.52
32,1199845.29,2011-07-01,1199845.29
32,1110244.52,2011-07-08,1110244.52
32,1144254.26,2011-07-15,1144254.26
32,1185674.48,2011-07-22,1185674.48
32,1169988.62,2011-07-29,1169988.62
32,1201694.14,2011-08-05,1201694.14
32,1206795.74,2011-08-12,1206795.74
32,1221318.17,2011-08-19,1221318.17
32,1183740.91,2011-08-26,1183740.91
32,1152117.5,2011-09-02,1152117.5
32,1128237.3,2011-09-09,1128237.3
32,1142499.25,2011-09-16,1142499.25
32,1116140.29,2011-09-23,1116140.29
32,1088943.98,2011-09-30,1088943.98
32,1149448.02,2011-10-07,1149448.02
32,1175420.26,2011-10-14,1175420.26
32,1151258.74,2011-10-21,1151258.74
32,1185391.96,2011-10-28,1185391.96
32,1204628.28,2011-11-04,1204628.28
32,1182733.0,2011-11-11,1182733.0
32,1181651.55,2011-11-18,1181651.55
32,1684468.66,2011-11-25,1684468.66
32,1179773.88,2011-12-02,1179773.88
32,1415746.91,2011-12-09,1415746.91
32,1556017.91,2011-12-16,1556017.91
32,1959526.96,2011-12-23,1959526.96
32,1102367.65,2011-12-30,1102367.65
33,274593.43,2010-02-05,274593.43
33,294882.83,2010-02-12,294882.83
33,296850.83,2010-02-19,296850.83
33,284052.77,2010-02-26,284052.77
33,291484.89,2010-03-05,291484.89
33,312161.0,2010-03-12,312161.0
33,282235.73,2010-03-19,282235.73
33,262893.76,2010-03-26,262893.76
33,274634.52,2010-04-02,274634.52
33,325201.05,2010-04-09,325201.05
33,307779.64,2010-04-16,307779.64
33,263263.02,2010-04-23,263263.02
33,275883.23,2010-04-30,275883.23
33,326870.13,2010-05-07,326870.13
33,331173.51,2010-05-14,331173.51
33,294264.2,2010-05-21,294264.2
33,279246.33,2010-05-28,279246.33
33,285100.0,2010-06-04,285100.0
33,310800.79,2010-06-11,310800.79
33,272399.08,2010-06-18,272399.08
33,259419.91,2010-06-25,259419.91
33,267495.76,2010-07-02,267495.76
33,302423.93,2010-07-09,302423.93
33,280937.84,2010-07-16,280937.84
33,252734.31,2010-07-23,252734.31
33,242047.03,2010-07-30,242047.03
33,262789.95,2010-08-06,262789.95
33,265367.51,2010-08-13,265367.51
33,230519.49,2010-08-20,230519.49
33,224031.19,2010-08-27,224031.19
33,237405.82,2010-09-03,237405.82
33,272834.88,2010-09-10,272834.88
33,246277.18,2010-09-17,246277.18
33,231976.84,2010-09-24,231976.84
33,224294.39,2010-10-01,224294.39
33,266484.19,2010-10-08,266484.19
33,251732.92,2010-10-15,251732.92
33,234175.92,2010-10-22,234175.92
33,213538.32,2010-10-29,213538.32
33,246124.61,2010-11-05,246124.61
33,272803.94,2010-11-12,272803.94
33,224639.76,2010-11-19,224639.76
33,240044.57,2010-11-26,240044.57
33,209986.25,2010-12-03,209986.25
33,253050.1,2010-12-10,253050.1
33,238875.26,2010-12-17,238875.26
33,249246.8,2010-12-24,249246.8
33,219804.85,2010-12-31,219804.85
33,243948.82,2011-01-07,243948.82
33,259527.75,2011-01-14,259527.75
33,244856.44,2011-01-21,244856.44
33,231155.9,2011-01-28,231155.9
33,234218.03,2011-02-04,234218.03
33,276198.74,2011-02-11,276198.74
33,252349.6,2011-02-18,252349.6
33,242901.21,2011-02-25,242901.21
33,245435.8,2011-03-04,245435.8
33,270921.44,2011-03-11,270921.44
33,247234.47,2011-03-18,247234.47
33,238084.08,2011-03-25,238084.08
33,232769.09,2011-04-01,232769.09
33,271924.73,2011-04-08,271924.73
33,275749.56,2011-04-15,275749.56
33,248603.3,2011-04-22,248603.3
33,248561.86,2011-04-29,248561.86
33,257031.19,2011-05-06,257031.19
33,279466.87,2011-05-13,279466.87
33,239206.26,2011-05-20,239206.26
33,239431.85,2011-05-27,239431.85
33,243477.03,2011-06-03,243477.03
33,258427.39,2011-06-10,258427.39
33,238172.66,2011-06-17,238172.66
33,238433.53,2011-06-24,238433.53
33,226702.36,2011-07-01,226702.36
33,262717.71,2011-07-08,262717.71
33,265003.47,2011-07-15,265003.47
33,238915.05,2011-07-22,238915.05
33,224806.96,2011-07-29,224806.96
33,242456.39,2011-08-05,242456.39
33,274721.85,2011-08-12,274721.85
33,242771.37,2011-08-19,242771.37
33,237095.82,2011-08-26,237095.82
33,239198.36,2011-09-02,239198.36
33,281842.28,2011-09-09,281842.28
33,262407.57,2011-09-16,262407.57
33,234793.12,2011-09-23,234793.12
33,229731.98,2011-09-30,229731.98
33,262159.13,2011-10-07,262159.13
33,272487.33,2011-10-14,272487.33
33,233543.08,2011-10-21,233543.08
33,231319.96,2011-10-28,231319.96
33,236157.12,2011-11-04,236157.12
33,271961.04,2011-11-11,271961.04
33,251294.5,2011-11-18,251294.5
33,255996.47,2011-11-25,255996.47
33,220060.35,2011-12-02,220060.35
33,270373.05,2011-12-09,270373.05
33,259638.35,2011-12-16,259638.35
33,256235.19,2011-12-23,256235.19
33,215359.21,2011-12-30,215359.21
34,956228.96,2010-02-05,956228.96
34,994610.99,2010-02-12,994610.99
34,983963.07,2010-02-19,983963.07
34,905756.13,2010-02-26,905756.13
34,918295.79,2010-03-05,918295.79
34,921247.88,2010-03-12,921247.88
34,892070.82,2010-03-19,892070.82
34,880742.35,2010-03-26,880742.35
34,979428.66,2010-04-02,979428.66
34,950684.2,2010-04-09,950684.2
34,923344.54,2010-04-16,923344.54
34,910240.68,2010-04-23,910240.68
34,859922.19,2010-04-30,859922.19
34,953495.48,2010-05-07,953495.48
34,933924.44,2010-05-14,933924.44
34,913616.32,2010-05-21,913616.32
34,942868.38,2010-05-28,942868.38
34,966187.51,2010-06-04,966187.51
34,954681.56,2010-06-11,954681.56
34,941612.04,2010-06-18,941612.04
34,895800.07,2010-06-25,895800.07
34,919229.36,2010-07-02,919229.36
34,911210.81,2010-07-09,911210.81
34,930269.79,2010-07-16,930269.79
34,902050.95,2010-07-23,902050.95
34,875976.83,2010-07-30,875976.83
34,987435.35,2010-08-06,987435.35
34,951208.65,2010-08-13,951208.65
34,985152.94,2010-08-20,985152.94
34,855421.39,2010-08-27,855421.39
34,964356.74,2010-09-03,964356.74
34,932240.96,2010-09-10,932240.96
34,885445.47,2010-09-17,885445.47
34,867539.07,2010-09-24,867539.07
34,865709.11,2010-10-01,865709.11
34,931710.67,2010-10-08,931710.67
34,888703.62,2010-10-15,888703.62
34,936293.6,2010-10-22,936293.6
34,926294.02,2010-10-29,926294.02
34,972292.31,2010-11-05,972292.31
34,979730.78,2010-11-12,979730.78
34,955766.33,2010-11-19,955766.33
34,1309476.68,2010-11-26,1309476.68
34,1001512.21,2010-12-03,1001512.21
34,1086661.02,2010-12-10,1086661.02
34,1227148.13,2010-12-17,1227148.13
34,1620748.25,2010-12-24,1620748.25
34,902109.69,2010-12-31,902109.69
34,900646.94,2011-01-07,900646.94
34,898610.33,2011-01-14,898610.33
34,891025.39,2011-01-21,891025.39
34,836717.75,2011-01-28,836717.75
34,971932.87,2011-02-04,971932.87
34,1015654.6,2011-02-11,1015654.6
34,1062629.3,2011-02-18,1062629.3
34,953331.45,2011-02-25,953331.45
34,963910.81,2011-03-04,963910.81
34,943951.67,2011-03-11,943951.67
34,1014218.8,2011-03-18,1014218.8
34,922898.38,2011-03-25,922898.38
34,884233.67,2011-04-01,884233.67
34,975479.83,2011-04-08,975479.83
34,941829.0,2011-04-15,941829.0
34,1051518.45,2011-04-22,1051518.45
34,895973.02,2011-04-29,895973.02
34,965853.58,2011-05-06,965853.58
34,966232.69,2011-05-13,966232.69
34,945018.83,2011-05-20,945018.83
34,941311.83,2011-05-27,941311.83
34,947229.24,2011-06-03,947229.24
34,943912.77,2011-06-10,943912.77
34,968258.09,2011-06-17,968258.09
34,923795.04,2011-06-24,923795.04
34,911106.22,2011-07-01,911106.22
34,926934.57,2011-07-08,926934.57
34,903882.96,2011-07-15,903882.96
34,913236.62,2011-07-22,913236.62
34,851461.9,2011-07-29,851461.9
34,942236.45,2011-08-05,942236.45
34,956251.18,2011-08-12,956251.18
34,960418.54,2011-08-19,960418.54
34,871404.6,2011-08-26,871404.6
34,926455.64,2011-09-02,926455.64
34,930506.14,2011-09-09,930506.14
34,927249.61,2011-09-16,927249.61
34,902852.73,2011-09-23,902852.73
34,871847.85,2011-09-30,871847.85
34,954069.45,2011-10-07,954069.45
34,911788.79,2011-10-14,911788.79
34,953693.23,2011-10-21,953693.23
34,958063.87,2011-10-28,958063.87
34,992621.93,2011-11-04,992621.93
34,991570.02,2011-11-11,991570.02
34,947552.44,2011-11-18,947552.44
34,1345595.82,2011-11-25,1345595.82
34,988742.08,2011-12-02,988742.08
34,1084243.91,2011-12-09,1084243.91
34,1151052.86,2011-12-16,1151052.86
34,1593655.96,2011-12-23,1593655.96
34,965512.36,2011-12-30,965512.36
35,1230613.5,2010-02-05,1230613.5
35,1168815.31,2010-02-12,1168815.31
35,1270658.64,2010-02-19,1270658.64
35,1020651.74,2010-02-26,1020651.74
35,1162610.27,2010-03-05,1162610.27
35,1150344.39,2010-03-12,1150344.39
35,1117536.09,2010-03-19,1117536.09
35,1078900.44,2010-03-26,1078900.44
35,1189556.47,2010-04-02,1189556.47
35,1198014.97,2010-04-09,1198014.97
35,1084487.55,2010-04-16,1084487.55
35,1110827.48,2010-04-23,1110827.48
35,1096930.65,2010-04-30,1096930.65
35,1182099.88,2010-05-07,1182099.88
35,1104277.57,2010-05-14,1104277.57
35,1078182.18,2010-05-21,1078182.18
35,1223777.48,2010-05-28,1223777.48
35,1282378.71,2010-06-04,1282378.71
35,1160412.71,2010-06-11,1160412.71
35,1198025.76,2010-06-18,1198025.76
35,1230245.74,2010-06-25,1230245.74
35,1245827.08,2010-07-02,1245827.08
35,1268766.76,2010-07-09,1268766.76
35,1124414.87,2010-07-16,1124414.87
35,1121756.43,2010-07-23,1121756.43
35,1139131.78,2010-07-30,1139131.78
35,1180183.39,2010-08-06,1180183.39
35,1090587.5,2010-08-13,1090587.5
35,1033719.5,2010-08-20,1033719.5
35,917693.06,2010-08-27,917693.06
35,948660.79,2010-09-03,948660.79
35,961685.98,2010-09-10,961685.98
35,831443.61,2010-09-17,831443.61
35,758069.78,2010-09-24,758069.78
35,771065.21,2010-10-01,771065.21
35,874615.32,2010-10-08,874615.32
35,798376.99,2010-10-15,798376.99
35,827705.82,2010-10-22,827705.82
35,857797.33,2010-10-29,857797.33
35,843755.12,2010-11-05,843755.12
35,870914.69,2010-11-12,870914.69
35,846850.35,2010-11-19,846850.35
35,1781866.98,2010-11-26,1781866.98
35,982598.88,2010-12-03,982598.88
35,1108580.19,2010-12-10,1108580.19
35,1314987.4,2010-12-17,1314987.4
35,1779236.54,2010-12-24,1779236.54
35,576332.05,2010-12-31,576332.05
35,649289.75,2011-01-07,649289.75
35,687670.78,2011-01-14,687670.78
35,659902.07,2011-01-21,659902.07
35,633289.78,2011-01-28,633289.78
35,747577.05,2011-02-04,747577.05
35,859258.17,2011-02-11,859258.17
35,865305.88,2011-02-18,865305.88
35,841129.26,2011-02-25,841129.26
35,850448.54,2011-03-04,850448.54
35,830601.39,2011-03-11,830601.39
35,800662.82,2011-03-18,800662.82
35,762184.1,2011-03-25,762184.1
35,762620.94,2011-04-01,762620.94
35,813352.41,2011-04-08,813352.41
35,795157.2,2011-04-15,795157.2
35,841778.34,2011-04-22,841778.34
35,811824.06,2011-04-29,811824.06
35,835181.18,2011-05-06,835181.18
35,826155.95,2011-05-13,826155.95
35,776838.56,2011-05-20,776838.56
35,850708.6,2011-05-27,850708.6
35,955466.84,2011-06-03,955466.84
35,855130.21,2011-06-10,855130.21
35,828594.86,2011-06-17,828594.86
35,849397.57,2011-06-24,849397.57
35,874453.88,2011-07-01,874453.88
35,827717.85,2011-07-08,827717.85
